Clan,Escudo,Puesto,Nombre,Trofeos,Donaciones,Rol;
龍溪CR,https://statsroyale.com/images/clanwars/16000012_magical.png,#46,$ean_金光闪闪,5263,0,Miembro;
龍溪CR,https://statsroyale.com/images/clanwars/16000012_magical.png,#47,娅洲之鹰,5201,24,Colíder;
龍溪CR,https://statsroyale.com/images/clanwars/16000012_magical.png,#48,MarIboro,4784,0,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#1,GerasRepXD,6711,168,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#2,Zub-Zero!,6650,18,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#3,Nova | Andy,6619,118,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#4,iDelta Force!,6619,20,Líder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#5,el rodris,6612,76,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#6,Narayan,6608,0,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#7,Ricardo UwUr,6522,122,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#8,Lion MG,6518,79,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#9,Santi Piazza,6449,66,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#10,Alain,6319,28,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#11,⚡Saul⚡,6309,18,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#12,⭐DeltaIsGod⭐,6245,124,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#13,Mr. ✌,6220,156,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#14,michael,6205,0,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#15,•Heisenberg•,6119,0,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#16,Alee✌,6111,95,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#17,MarcoGF29*-*/,6109,76,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#18,⭐️Sebas49⭐️,6103,0,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#19,[ BLACK STORM ],6073,48,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#20,NESWC390,6031,40,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#21,Slendy,6029,8,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#22,Ivan™,6027,179,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#23,sacri,6019,17,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#24,Pro,6010,10,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#25,╥﹏╥☆Mathias☆╥﹏╥,6008,258,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#26,Maick,5982,68,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#27,#Roman#,5969,125,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#28,marco,5946,145,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#29,Coldplay_Ram40,5938,28,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#30,zSapoPvPYoutube,5912,0,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#31,marcosalan25,5909,0,Veterano;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#32,Saul^-^,5907,51,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#33,Iwan,5903,0,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#34,Gomez™,5901,114,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#35,•César7•,5825,39,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#36,Replay97™,5823,70,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#37,D E L T A ⭐,5819,30,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#38,GARY AE,5814,0,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#39,Notorious Diego,5813,106,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#40,Dark™,5808,40,Colíder;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#41,ᎫℰℛℰℳᎽ ℳℛ,5806,10,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#42,Carlitos✊,5774,0,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#43,Uttermann,5717,10,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#44,⛎SweetKing⛎,5690,32,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#45,DonkikisGOD,5604,0,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#46,Christian☄️,5575,0,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#47,Crisz,5528,60,Miembro;
⭐Delta Stars⭐,https://statsroyale.com/images/clanwars/16000036_magical.png,#48,XxNoeKTxX,4403,0,Veterano;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#1,predator,6729,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#2,Lazer,6711,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#3,[email protected],6652,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#4,大凯文,6650,0,Veterano;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#5,lkjhpoiu,6637,20,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#6,༉杉ྂ菜包༴࿐,6562,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#7,贾开富,6552,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#8,行万里路,6530,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#9,sayuri,6471,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#10,Best Hunter,6430,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#11,李孝恭,6425,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#12,[email protected],6412,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#13,Jess,6402,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#14,andy,6333,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#15,issa,6315,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#16,Tom.Tang,6304,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#17,ユイヒイロ,6271,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#18,江郎,6246,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#19,妈妈你别说我小，我会穿衣和洗脚,6239,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#20,TMD 小兔子,6218,0,Veterano;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#21,BIG MOM,6190,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#22,聖經灬輪迴,6176,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#23,戰神勒勒,6168,20,Veterano;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#24,维奇,6110,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#25,别闹,6099,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#26,Fairy Young,6089,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#27,学霸小明,6079,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#28,朵朵～,6067,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#29,(~•_•~)! : ),6050,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#30,Tree™⚡️,6007,0,Veterano;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#31,Rüzgar,5980,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#32,kidkid,5896,40,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#33,李老師,5855,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#34,maya凤凰涅槃,5804,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#35,YY-love,5704,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#36,treenewbee,5620,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#37,Darkness,5520,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#38,HURMA™,5456,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#39,银河铁道之夜,5308,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#40,奸雄,5280,0,Veterano;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#41,杀手安,5242,0,Líder;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#42,Moose™️ 姆斯,5135,0,Miembro;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#43,乃木坂春香,4001,0,Veterano;
风暴,https://statsroyale.com/images/clanwars/16000044_magical.png,#44,银河铁道之夜的baby,4001,0,Miembro;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#1,⭐️Thousand⭐️,6664,0,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#2,笨笨六の国宝熊猫王,6657,0,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#3,★蛋蛋HJY,6613,89,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#4,R-V星星V的小号,6564,0,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#5,arktomson,6509,20,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#6,Beezy,6424,243,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#7,無課金やり込み部隊,6411,254,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#8,小心,6335,38,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#9,催眠小明,6326,293,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#10,三十五大叔,6291,128,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#11,Avis88,6255,171,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#12,Heart Boy™,6238,849,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#13,kzq,6224,30,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#14,用心挑战可爱对手,6196,314,Líder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#15,熊猫,6129,1120,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#16,霸天,6120,67,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#17,下雨天,6106,666,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#18,Fish,6102,48,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#19,没有举报就没有伤害,6011,494,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#20,LEE'S CASTLE,5956,274,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#21,Kevin LIU,5935,70,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#22,Joe,5912,533,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#23,部落丨银色夜舞航空,5868,0,Colíder;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#24,霍金斯,5840,0,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#25,Eater,5821,0,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#26,꧁༺两见钟情༻꧂,5814,483,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#27,笑傲江湖,5811,437,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#28,VAN籁俱寂｡ﾟ,5811,0,Miembro;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#29,就愛海尼根,5810,31,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#30,小豹,5807,100,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#31,big,5800,0,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#32,踏雪寻梅,5617,0,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#33,SloveNtz,5615,78,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#34,pengpengcrab,5526,879,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#35,殿下,5526,0,Miembro;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#36,Cytus I NEKO,5525,44,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#37,Nick,5507,0,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#38,韩寒寒,5417,313,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#39,moon,5354,561,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#40,Zangado,5318,20,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#41,Grommash,5255,0,Miembro;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#42,超级战皇S,5211,124,Veterano;
Illuminati,https://statsroyale.com/images/clanwars/16000032_magical.png,#43,♥︎SS♥︎,5054,1297,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#1,Abadii Gamer_Yt,6720,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#2,aMzaaaa7,6718,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#3,THE HELL,6527,10,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#4,༺࿅༼ＴＨＥ ＨＥＬＬ༽࿅༻,6427,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#5,D M A R,6425,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#6,Thug Life,6414,28,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#7,MOSBAH,6403,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#8,Aliksa,6346,40,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#9,HaMza αℓzαняαηι,6287,10,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#10,Bo_Da7im,6268,60,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#11,Assyrian,6250,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#12,RuiCosta10,6242,44,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#13,яєℓαx..`♧,6132,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#14,Mohxin,6124,0,Veterano;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#15,Dr. S3oud,6020,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#16,7moodxox,6006,58,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#17,AL7ALM,5887,16,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#18,punisher,5822,21,Líder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#19,naif,5818,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#20,SK Mthja,5809,0,Miembro;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#21,ihab,5805,48,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#22,⭐️YOUSEF⭐️,5762,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#23,abdo,5721,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#24,LeGeNd_7moDe,5686,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#25,abofaris,5680,40,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#26,Abdullah-1999,5678,23,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#27,Darth P.E.K.K.A,5666,18,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#28,sauddash,5609,82,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#29,UaeStar,5608,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#30,Turki,5596,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#31,itz_PainZz,5570,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#32,OMAR,5567,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#33,Vu,5565,7,Veterano;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#34,aMzaaaa7❕,5558,19,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#35,Tiger Tamim,5555,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#36,FahadSR,5527,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#37,ksa.2013,5527,0,Colíder;
SHURIKEN ✫,https://statsroyale.com/images/clanwars/16000039_magical.png,#38,Taha,5504,0,Veterano;
